Признаки;;;;;;Acc;Recall;Prec;Spec;FPR;mean_attack;mean_no_attack
1;2;4;7;11;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;7;11;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;7;12;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;7;12;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;7;12;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;7;12;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;7;12;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;7;13;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;7;13;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;7;13;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;7;13;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;7;14;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;7;14;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;7;14;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;7;15;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;7;15;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;7;16;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;9;10; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;9;11; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;9;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;9;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;9;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;9;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;9;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;9;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;10;11; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;10;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;10;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;10;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;10;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;10;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;10;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;11;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;11;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;11;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;11;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;11;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;11;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;12;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;12;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;12;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;12;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;12;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;13;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;13;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;13;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;13;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;14;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;14;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;14;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;15;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;15;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;8;16;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;10;11; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;10;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;10;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;10;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;10;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;10;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;10;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;11;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;11;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;11;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;11;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;11;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;11;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;12;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;12;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;12;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;12;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;12;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;13;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;13;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;13;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;13;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;14;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;14;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;14;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;15;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;15;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;9;16;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;11;12; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;11;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;11;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;11;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;11;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;11;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;12;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;12;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;12;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;12;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;12;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;13;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;13;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;13;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;13;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;14;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;14;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;14;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;15;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;15;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;10;16;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;11;12;13; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;11;12;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;11;12;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;11;12;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;11;12;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;11;13;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;11;13;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;11;13;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;11;13;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;11;14;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;11;14;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;11;14;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;11;15;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;11;15;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;11;16;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;12;13;14; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;12;13;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;12;13;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;12;13;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;12;14;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;12;14;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;12;14;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;12;15;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;12;15;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;12;16;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;13;14;15; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;13;14;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;13;14;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;13;15;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;13;15;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;13;16;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;14;15;16; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;14;15;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;14;16;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;4;15;16;17; 0.807106; 0.000171; 1.000000; 1.000000; 0.000000; 0.981092; 0.999999
1;2;5;6;7;8; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;7;9; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940196; 0.988260
1;2;5;6;7;10; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962522; 0.988042
1;2;5;6;7;11; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;7;12; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;7;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;7;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;7;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;6;7;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;6;7;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;8;9; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940192; 0.988248
1;2;5;6;8;10; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962518; 0.988039
1;2;5;6;8;11; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;8;12; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;8;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;8;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;8;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;6;8;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;6;8;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;9;10; 0.920213; 0.923034; 0.732788; 0.919538; 0.080462; 0.853938; 0.990653
1;2;5;6;9;11; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940197; 0.988258
1;2;5;6;9;12; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940189; 0.988259
1;2;5;6;9;13; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940189; 0.988251
1;2;5;6;9;14; 0.812359; 0.221331; 0.533006; 0.953644; 0.046356; 0.940162; 0.986962
1;2;5;6;9;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;5;6;9;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;6;9;17; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940196; 0.988255
1;2;5;6;10;11; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962522; 0.988039
1;2;5;6;10;12; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962518; 0.988042
1;2;5;6;10;13; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962517; 0.988031
1;2;5;6;10;14; 0.925268; 0.921952; 0.748791; 0.926060; 0.073940; 0.962186; 0.986623
1;2;5;6;10;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;5;6;10;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;5;6;10;17; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962520; 0.988037
1;2;5;6;11;12; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;11;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;11;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;11;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;6;11;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;6;11;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;12;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;12;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;6;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;6;12;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;13;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;6;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;6;13;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;6;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;6;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;6;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;5;6;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;6;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;7;8;9; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940197; 0.988261
1;2;5;7;8;10; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962533; 0.988043
1;2;5;7;8;11; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;7;8;12; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;7;8;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;7;8;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;7;8;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;7;8;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;7;8;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;7;9;10; 0.920213; 0.923034; 0.732788; 0.919538; 0.080462; 0.853946; 0.990656
1;2;5;7;9;11; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940203; 0.988271
1;2;5;7;9;12; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940195; 0.988273
1;2;5;7;9;13; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940194; 0.988264
1;2;5;7;9;14; 0.812359; 0.221331; 0.533006; 0.953644; 0.046356; 0.940168; 0.986975
1;2;5;7;9;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;5;7;9;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;7;9;17; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940201; 0.988269
1;2;5;7;10;11; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962537; 0.988043
1;2;5;7;10;12; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962533; 0.988045
1;2;5;7;10;13; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962533; 0.988035
1;2;5;7;10;14; 0.925271; 0.921952; 0.748800; 0.926064; 0.073936; 0.962206; 0.986625
1;2;5;7;10;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;5;7;10;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;5;7;10;17; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962536; 0.988041
1;2;5;7;11;12; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;7;11;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;7;11;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;7;11;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;7;11;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;7;11;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;7;12;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;7;12;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;7;12;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;7;12;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;7;12;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;7;13;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;7;13;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;7;13;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;7;13;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;7;14;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;7;14;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;7;14;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;7;15;16; 0.776073; 0.549458; 0.436256; 0.830250; 0.169750; 0.905865; 0.972469
1;2;5;7;15;17; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;7;16;17; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;8;9;10; 0.920213; 0.923034; 0.732788; 0.919538; 0.080462; 0.853949; 0.990654
1;2;5;8;9;11; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940199; 0.988259
1;2;5;8;9;12; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940191; 0.988261
1;2;5;8;9;13; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940191; 0.988252
1;2;5;8;9;14; 0.812359; 0.221331; 0.533006; 0.953644; 0.046356; 0.940164; 0.986963
1;2;5;8;9;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;5;8;9;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;8;9;17; 0.812362; 0.221346; 0.533022; 0.953644; 0.046356; 0.940197; 0.988257
1;2;5;8;10;11; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962533; 0.988041
1;2;5;8;10;12; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962529; 0.988043
1;2;5;8;10;13; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962529; 0.988033
1;2;5;8;10;14; 0.925271; 0.921952; 0.748800; 0.926064; 0.073936; 0.962202; 0.986623
1;2;5;8;10;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925157; 0.978650
1;2;5;8;10;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901112; 0.996237
1;2;5;8;10;17; 0.925282; 0.921938; 0.748840; 0.926081; 0.073919; 0.962532; 0.988039
1;2;5;8;11;12; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;8;11;13; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;8;11;14; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
1;2;5;8;11;15; 0.776746; 0.548034; 0.437325; 0.831425; 0.168575; 0.925158; 0.978650
1;2;5;8;11;16; 0.779210; 0.000057; 0.000394; 0.965463; 0.034537; 0.901113; 0.996238
1;2;5;8;11;17; 0.807065; 0.000000; 0.000000; 0.999990; 0.000010; 0.883187; 0.999999
